Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Activity,Stage
192.168.3.29-192.168.3.30-40004-3306-6,192.168.3.29,40004,192.168.3.30,3306,6,18/07/2019 09:28:25 PM,1144,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,210664.3357,7867.132867,143,124.2394002,434,48,728,364,98.99494937,434,294,1144,228.8,242.15016,627,67,0,0,0,0,96,208,2622.377622,5244.755245,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40006-3306-6,192.168.3.29,40006,192.168.3.30,3306,6,18/07/2019 09:28:25 PM,1313,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,183549.1241,6854.531607,164.125,195.8741852,642,56,911,455.5,263.7508294,642,269,1313,262.6,318.9855796,816,57,0,0,0,0,96,208,2284.843869,4569.687738,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40010-3306-6,192.168.3.29,40010,192.168.3.30,3306,6,18/07/2019 09:28:25 PM,9219,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,26141.66395,976.244712,1152.375,2938.705154,8424,61,8795,4397.5,5694.330909,8424,371,9219,1843.8,3836.206029,8704,65,0,0,0,0,96,208,325.414904,650.829808,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40012-3306-6,192.168.3.29,40012,192.168.3.30,3306,6,18/07/2019 09:28:25 PM,18905,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,12747.95028,476.0645332,2363.125,6410.886844,18229,55,18498,9249,12699.63779,18229,269,18905,3781,8179.573491,18412,55,0,0,0,0,96,208,158.6881777,317.3763555,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40014-3306-6,192.168.3.29,40014,192.168.3.30,3306,6,18/07/2019 09:28:25 PM,9037,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,26668.14208,995.9057209,1129.625,2818.680742,8103,59,8593,4296.5,5726.857821,8346,247,9037,1807.4,3609.87871,8253,59,0,0,0,0,96,208,331.9685736,663.9371473,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40016-3306-6,192.168.3.29,40016,192.168.3.30,3306,6,18/07/2019 09:28:25 PM,24968,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,9652.355014,360.4613906,3121,8224.34548,23474,70,24054,12027,16188.50265,23474,580,24968,4993.6,10550.79833,23864,70,0,0,0,0,96,208,120.1537969,240.3075937,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40018-3306-6,192.168.3.29,40018,192.168.3.30,3306,6,18/07/2019 09:28:25 PM,2247,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,107254.1166,4005.340454,280.875,366.3212632,1161,53,1678,839,455.3767671,1161,517,2247,449.4,560.6507826,1402,61,0,0,0,0,96,208,1335.113485,2670.226969,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40020-3306-6,192.168.3.29,40020,192.168.3.30,3306,6,18/07/2019 09:28:25 PM,9065,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,26585.76944,992.8295643,1133.125,2734.535241,7897,58,8437,4218.5,5202.184589,7897,540,9065,1813,3549.593146,8155,73,0,0,0,0,96,208,330.9431881,661.8863762,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40022-3306-6,192.168.3.29,40022,192.168.3.30,3306,6,18/07/2019 09:28:25 PM,10080,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,23908.73016,892.8571429,1260,3138.30136,9025,69,9496,4748,6048.591406,9025,471,10080,2016,4065.88004,9284,74,0,0,0,0,96,208,297.6190476,595.2380952,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40024-3306-6,192.168.3.29,40024,192.168.3.30,3306,6,18/07/2019 09:28:25 PM,11914,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,20228.30284,755.4137989,1489.25,3777.061433,10835,56,11320,5660,7318.555185,10835,485,11914,2382.8,4906.028404,11154,56,0,0,0,0,96,208,251.8045996,503.6091993,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40026-3306-6,192.168.3.29,40026,192.168.3.30,3306,6,18/07/2019 09:28:25 PM,10592,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,22753.02115,849.6978852,1324,3410.567611,9763,50,10138,5069,6638.318462,9763,375,10592,2118.4,4427.904166,10036,52,0,0,0,0,96,208,283.2326284,566.4652568,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40028-3306-6,192.168.3.29,40028,192.168.3.30,3306,6,18/07/2019 09:28:25 PM,1514,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,159180.9775,5944.517834,189.25,199.3910372,653,52,1030,515,195.1614716,653,377,1514,302.8,373.2434862,928,52,0,0,0,0,96,208,1981.505945,3963.011889,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40030-3306-6,192.168.3.29,40030,192.168.3.30,3306,6,18/07/2019 09:28:25 PM,4492,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,53650.935,2003.561888,561.5,1325.256848,3840,51,4090,2045,2538.513344,3840,250,4492,898.4,1740.140885,4006,51,0,0,0,0,96,208,667.8539626,1335.707925,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40032-3306-6,192.168.3.29,40032,192.168.3.30,3306,6,18/07/2019 09:28:25 PM,1817,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,132636.2135,4953.219593,227.125,315.1038094,985,48,1373,686.5,422.1427484,985,388,1817,363.4,527.1311981,1281,53,0,0,0,0,96,208,1651.073198,3302.146395,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40034-3306-6,192.168.3.29,40034,192.168.3.30,3306,6,18/07/2019 09:28:25 PM,7830,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,30779.05492,1149.425287,978.75,2122.800492,6217,67,7032,3516,3819.790832,6217,815,7830,1566,2815.95712,6572,67,0,0,0,0,96,208,383.1417625,766.2835249,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40036-3306-6,192.168.3.29,40036,192.168.3.30,3306,6,18/07/2019 09:28:25 PM,12747,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,18906.40935,706.048482,1593.375,4072.065988,11669,71,12123,6061.5,7930.202551,11669,454,12747,2549.4,5294.741476,12016,71,0,0,0,0,96,208,235.349494,470.698988,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40038-3306-6,192.168.3.29,40038,192.168.3.30,3306,6,18/07/2019 09:28:25 PM,1013,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,237907.2063,8884.501481,126.625,106.42494,354,14,546,273,366.2813127,532,14,1013,202.6,167.243236,426,65,0,0,0,0,96,208,2961.500494,5923.000987,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40040-3306-6,192.168.3.29,40040,192.168.3.30,3306,6,18/07/2019 09:28:25 PM,12092,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,19930.53258,744.2937479,1511.5,3915.250621,11199,54,11667,5833.5,7587.962869,11199,468,12092,2418.4,5117.100576,11570,54,0,0,0,0,96,208,248.097916,496.195832,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40042-3306-6,192.168.3.29,40042,192.168.3.30,3306,6,18/07/2019 09:28:25 PM,1847,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,130481.8625,4872.766649,230.875,318.317648,994,50,1342,671,456.7909806,994,348,1847,369.4,515.7933695,1254,53,0,0,0,0,96,208,1624.25555,3248.511099,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40044-3306-6,192.168.3.29,40044,192.168.3.30,3306,6,18/07/2019 09:28:25 PM,9402,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,25632.84408,957.2431398,1175.25,2999.806744,8598,55,8971,4485.5,5815.953275,8598,373,9402,1880.4,3932.57286,8913,55,0,0,0,0,96,208,319.0810466,638.1620932,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40046-3306-6,192.168.3.29,40046,192.168.3.30,3306,6,18/07/2019 09:28:25 PM,10176,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,23683.1761,884.4339623,1272,3207.060292,9206,61,9647,4823.5,6197.790937,9206,441,10176,2035.2,4207.803845,9558,64,0,0,0,0,96,208,294.8113208,589.6226415,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40048-3306-6,192.168.3.29,40048,192.168.3.30,3306,6,18/07/2019 09:28:26 PM,1365,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,176556.7766,6593.406593,170.625,226.4994087,723,51,983,491.5,327.3904397,723,260,1365,273,357.5423052,888,53,0,0,0,0,96,208,2197.802198,4395.604396,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40048-3306-6,192.168.3.29,40048,192.168.3.30,3306,6,18/07/2019 09:28:26 PM,44,0,2,0,0,0,0,0,0,0,0,0,0,0,45454.54545,44,0,44,44,0,0,0,0,0,44,44,0,44,44,0,0,0,0,0,64,0,45454.54545,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,227,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40050-3306-6,192.168.3.29,40050,192.168.3.30,3306,6,18/07/2019 09:28:26 PM,3905,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,61715.74904,2304.737516,488.125,1080.530748,3159,52,3486,1743,2002.526404,3159,327,3905,781,1463.802924,3392,53,0,0,0,0,96,208,768.2458387,1536.491677,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40052-3306-6,192.168.3.29,40052,192.168.3.30,3306,6,18/07/2019 09:28:26 PM,8031,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,30008.71622,1120.657452,1003.875,2387.087014,6905,53,7480,3740,4475.985925,6905,575,8031,1606.2,3161.991018,7248,53,0,0,0,0,96,208,373.5524841,747.1049682,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40054-3306-6,192.168.3.29,40054,192.168.3.30,3306,6,18/07/2019 09:28:26 PM,17958,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,13420.2027,501.1693953,2244.75,6094.660561,17328,55,17574,8787,12078.79804,17328,246,17958,3591.6,7773.385929,17496,55,0,0,0,0,96,208,167.0564651,334.1129302,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40056-3306-6,192.168.3.29,40056,192.168.3.30,3306,6,18/07/2019 09:28:26 PM,10403,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,23166.39431,865.1350572,1300.375,3318.646279,9511,53,9916,4958,6438.914349,9511,405,10403,2080.6,4339.731651,9840,53,0,0,0,0,96,208,288.3783524,576.7567048,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40058-3306-6,192.168.3.29,40058,192.168.3.30,3306,6,18/07/2019 09:28:26 PM,10564,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,22813.32828,851.9500189,1320.5,3332.925185,9566,50,10096,5048,6389.416875,9566,530,10564,2112.8,4373.711833,9933,55,0,0,0,0,96,208,283.9833396,567.9666793,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40062-3306-6,192.168.3.29,40062,192.168.3.30,3306,6,18/07/2019 09:28:26 PM,2363,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,101988.997,3808.717732,295.375,565.9126479,1691,46,2012,1006,968.7362902,1691,321,2363,472.6,811.9706275,1917,50,0,0,0,0,96,208,1269.572577,2539.145154,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40064-3306-6,192.168.3.29,40064,192.168.3.30,3306,6,18/07/2019 09:28:26 PM,10480,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,22996.18321,858.778626,1310,3442.008882,9828,53,10084,5042,6768.42611,9828,256,10480,2096,4414.012744,9990,53,0,0,0,0,96,208,286.259542,572.519084,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40064-3306-6,192.168.3.29,40064,192.168.3.30,3306,6,18/07/2019 09:28:26 PM,47,0,2,0,0,0,0,0,0,0,0,0,0,0,42553.19149,47,0,47,47,0,0,0,0,0,47,47,0,47,47,0,0,0,0,0,64,0,42553.19149,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,227,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40066-3306-6,192.168.3.29,40066,192.168.3.30,3306,6,18/07/2019 09:28:26 PM,11941,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,20182.56427,753.7057198,1492.625,3847.45552,11006,11,11540,5770,8144.455906,11529,11,11941,2388.2,4905.040438,11153,51,0,0,0,0,96,208,251.2352399,502.4704799,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40068-3306-6,192.168.3.29,40068,192.168.3.30,3306,6,18/07/2019 09:28:26 PM,12059,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,19985.07339,746.3305415,1507.375,3944.353575,11268,52,11647,5823.5,7699.68574,11268,379,12059,2411.8,5099.781829,11532,52,0,0,0,0,96,208,248.7768472,497.5536943,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40070-3306-6,192.168.3.29,40070,192.168.3.30,3306,6,18/07/2019 09:28:26 PM,849,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,283863.3687,10600.70671,106.125,87.68358292,258,11,403,201.5,269.4076836,392,11,849,169.8,147.0210869,346,52,0,0,0,0,96,208,3533.568905,7067.137809,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40072-3306-6,192.168.3.29,40072,192.168.3.30,3306,6,18/07/2019 09:28:26 PM,1946,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,123843.7821,4624.871531,243.25,396.6562924,1212,46,1583,791.5,594.676803,1212,371,1946,389.2,622.1187186,1488,51,0,0,0,0,96,208,1541.623844,3083.247688,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40074-3306-6,192.168.3.29,40074,192.168.3.30,3306,6,18/07/2019 09:28:26 PM,5765,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,41803.98959,1561.14484,720.625,1730.608971,5001,49,5371,2685.5,3274.611504,5001,370,5765,1153,2312.154947,5285,49,0,0,0,0,96,208,520.3816132,1040.763226,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40076-3306-6,192.168.3.29,40076,192.168.3.30,3306,6,18/07/2019 09:28:26 PM,8542,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,28213.53313,1053.61742,1067.75,2652.299312,7629,62,8003,4001.5,5130.059698,7629,374,8542,1708.4,3472.514766,7914,62,0,0,0,0,96,208,351.2058066,702.4116132,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40078-3306-6,192.168.3.29,40078,192.168.3.30,3306,6,18/07/2019 09:28:26 PM,1479,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,162947.9378,6085.192698,184.875,183.3555777,597,59,1012,506,128.6934342,597,415,1479,295.8,372.5462387,927,67,0,0,0,0,96,208,2028.397566,4056.795132,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40080-3306-6,192.168.3.29,40080,192.168.3.30,3306,6,18/07/2019 09:28:26 PM,4040,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,59653.46535,2227.722772,505,1072.52932,3150,48,3526,1763,1961.514211,3150,376,4040,808,1475.500085,3432,52,0,0,0,0,96,208,742.5742574,1485.148515,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40082-3306-6,192.168.3.29,40082,192.168.3.30,3306,6,18/07/2019 09:28:26 PM,2534,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,95106.55091,3551.696922,316.75,637.3874691,1891,47,2160,1080,1146.927199,1891,269,2534,506.8,875.4968304,2063,52,0,0,0,0,96,208,1183.898974,2367.797948,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40082-3306-6,192.168.3.29,40082,192.168.3.30,3306,6,18/07/2019 09:28:26 PM,46,0,2,0,0,0,0,0,0,0,0,0,0,0,43478.26087,46,0,46,46,0,0,0,0,0,46,46,0,46,46,0,0,0,0,0,64,0,43478.26087,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,227,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40084-3306-6,192.168.3.29,40084,192.168.3.30,3306,6,18/07/2019 09:28:26 PM,13349,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,18053.7868,674.2078058,1668.625,4368.163129,12478,53,12853,6426.5,8558.113373,12478,375,13349,2669.8,5662.645645,12797,53,0,0,0,0,96,208,224.7359353,449.4718706,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40086-3306-6,192.168.3.29,40086,192.168.3.30,3306,6,18/07/2019 09:28:26 PM,1082,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,222735.6747,8317.92976,135.25,88.21847879,255,53,633,316.5,103.9446968,390,243,1082,216.4,224.7683252,553,53,0,0,0,0,96,208,2772.643253,5545.286506,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40088-3306-6,192.168.3.29,40088,192.168.3.30,3306,6,18/07/2019 09:28:26 PM,7227,3,6,84,157,84,0,28,48.49742261,79,0,26.16666667,40.53845911,33347.17033,1245.330012,903.375,2239.13465,6443,62,6812,3406,4294.966589,6443,369,7227,1445.4,2955.924695,6730,62,0,0,0,0,96,208,415.1100042,830.2200083,0,84,24.1,38.83426322,1508.1,0,1,0,0,0,0,0,0,2,26.77777778,28,26.16666667,0,0,0,0,0,0,3,84,6,157,-1,227,1,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
